mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_line	diminuendo_line	decrescendo_hairpin	crescendo_hairpin
19	19	56	56	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	245										11				
19	19	113/2	113/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	246														
19	19	54	54	1.5	0	0	Chord	3/4	3	1	3/8		1/4	3/2	247										12				
19	19	111/2	111/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	248										12				
19	19	56	56	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	249										12				
19	19	113/2	113/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	250														
20	20	57	57	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	251	Wort;													
20	20	119/2	119/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	252	es													
20	20	57	57	0.75	0	0	Chord	3/4	2	1	3/16		1/8	3/2	253														
20	20	231/4	231/4	0.125	3/16	3/16	Chord	3/4	2	1	1/32		1/32	1	254														
20	20	463/8	463/8	0.0	7/32	7/32	Dynamic	3/4	2	1	0						pp												
20	20	463/8	463/8	0.125	7/32	7/32	Chord	3/4	2	1	1/32		1/32	1	255														
20	20	58	58	0.75	1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	256			articAccentBelow											
20	20	235/4	235/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	257										14				
20	20	59	59	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	258			articAccentBelow											
20	20	57	57	0.75	0	0	Chord	3/4	3	1	3/16		1/8	3/2	259														
20	20	231/4	231/4	0.125	3/16	3/16	Chord	3/4	3	1	1/32		1/32	1	260														
20	20	463/8	463/8	0.125	7/32	7/32	Chord	3/4	3	1	1/32		1/32	1	261														
20	20	58	58	0.75	1/4	1/4	Chord	3/4	3	1	3/16		1/8	3/2	262														
20	20	235/4	235/4	0.25	7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	263										15				
20	20	59	59	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	264														
21	21	60	60	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	265	zog													
21	21	123/2	123/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	266	in													
21	21	62	62	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	267	Freund'													
21	21	125/2	125/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	268	und													
21	21	60	60	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	269														
21	21	123/2	123/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	270			articStaccatoBelow							16				
21	21	62	62	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	271			articStaccatoBelow							16				
21	21	125/2	125/2	0.0	5/8	5/8	Spanner	3/4	2	1	0																		4
21	21	125/2	125/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	272			articStaccatoBelow											4
21	21	60	60	1.5	0	0	Chord	3/4	3	1	3/8		1/4	3/2	273														
21	21	123/2	123/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	274			articStaccatoBelow							17				
21	21	62	62	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	275			articStaccatoBelow							17				
21	21	125/2	125/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	276			articStaccatoBelow											
22	22	63	63	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	277	Lei-													
22	22	255/4	255/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	278														
22	22	64	64	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	279	-de													
22	22	131/2	131/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	280	zu													
22	22	63	63	0.0	0	0	Spanner	3/4	2	1	0																		
22	22	63	63	0.0	0	0	Spanner	3/4	2	1	0																	5	
22	22	63	63	0.75	0	0	Chord	3/4	2	1	3/16		1/8	3/2	281													5	
22	22	255/4	255/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	282													5	
22	22	64	64	1.5	1/4	1/4	Chord	3/4	2	1	3/8		1/4	3/2	283													5	
22	22	131/2	131/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	284													5	
22	22	63	63	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	285													5	
22	22	64	64	1.5	1/4	1/4	Chord	3/4	2	2	3/8		1/4	3/2	286													5	
22	22	63	63	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	287														
22	22	64	64	1.5	1/4	1/4	Chord	3/4	3	1	3/8		1/4	3/2	288														
22	22	131/2	131/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	289														
22	22	63	63	0.75	0	0	Chord	3/4	3	2	3/16		1/8	3/2	290										18				
22	22	255/4	255/4	0.25	3/16	3/16	Chord	3/4	3	2	1/16		1/16	1	291										18				
22	22	64	64	1.5	1/4	1/4	Chord	3/4	3	2	3/8		1/4	3/2	292														
23	23	66	66	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	293	ihm-									19				
23	23	67	67	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	294														
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	295	-mich													
23	23	68	68	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	296	im-													
23	23	275/4	275/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	297	-mer													
23	23	66	66	0.0	0	0	Spanner	3/4	2	1	0																	6	
23	23	66	66	0.0	0	0	Spanner	3/4	2	1	0																	6	
23	23	66	66	0.0	0	0	Chord	3/4	2	1	0	grace16	1/16	1	298													6	
23	23	66	66	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	299										20			6	
23	23	67	67	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	300													6	
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	301										21			6	
23	23	68	68	0.75	1/2	1/2	Chord	3/4	2	1	3/16		1/8	3/2	302										21			6	
23	23	275/4	275/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	303													6	
23	23	66	66	0.0	0	0	Chord	3/4	3	1	0	grace16	1/16	1	304														
23	23	66	66	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	305										22				
23	23	67	67	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	306														
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	307										23				
23	23	68	68	0.75	1/2	1/2	Chord	3/4	3	1	3/16		1/8	3/2	308										23				
23	23	275/4	275/4	0.25	11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	309														
24	24	69	69	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	310	fort.													
24	24	69	69	0.0	0	0	Spanner	3/4	2	1	0																		
24	24	69	69	0.75	0	0	Chord	3/4	2	1	3/16		1/8	3/2	311														
24	24	279/4	279/4	0.125	3/16	3/16	Chord	3/4	2	1	1/32		1/32	1	312										24				
24	24	559/8	559/8	0.125	7/32	7/32	Chord	3/4	2	1	1/32		1/32	1	313										24				
24	24	70	70	0.75	1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	314														
24	24	283/4	283/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	315														
24	24	71	71	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	316														
24	24	69	69	0.75	0	0	Chord	3/4	3	1	3/16		1/8	3/2	317														
24	24	279/4	279/4	0.125	3/16	3/16	Chord	3/4	3	1	1/32		1/32	1	318										25				
24	24	559/8	559/8	0.125	7/32	7/32	Chord	3/4	3	1	1/32		1/32	1	319										25				
24	24	70	70	0.75	1/4	1/4	Chord	3/4	3	1	3/16		1/8	3/2	320			articAccentAbove											
24	24	283/4	283/4	0.25	7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	321														
24	24	71	71	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	322														
25	25	72	72	0.16666666666666666	0	0	Chord	3/4	2	1	1/24		1/16	2/3	323														
25	25	433/6	433/6	0.16666666666666666	1/24	1/24	Chord	3/4	2	1	1/24		1/16	2/3	324														
25	25	217/3	217/3	0.16666666666666666	1/12	1/12	Chord	3/4	2	1	1/24		1/16	2/3	325														
25	25	145/2	145/2	0.16666666666666666	1/8	1/8	Chord	3/4	2	1	1/24		1/16	2/3	326														
25	25	218/3	218/3	0.16666666666666666	1/6	1/6	Chord	3/4	2	1	1/24		1/16	2/3	327														
25	25	437/6	437/6	0.16666666666666666	5/24	5/24	Chord	3/4	2	1	1/24		1/16	2/3	328														
25	25	73	73	0.16666666666666666	1/4	1/4	Chord	3/4	2	1	1/24		1/16	2/3	329														
25	25	439/6	439/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	1	1/24		1/16	2/3	330														
25	25	220/3	220/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	1	1/24		1/16	2/3	331														
25	25	147/2	147/2	0.0	3/8	3/8	Spanner	3/4	2	1	0																	7	
25	25	147/2	147/2	0.16666666666666666	3/8	3/8	Chord	3/4	2	1	1/24		1/16	2/3	332													7	
25	25	221/3	221/3	0.0	5/12	5/12	Spanner	3/4	2	1	0																		
25	25	221/3	221/3	0.16666666666666666	5/12	5/12	Chord	3/4	2	1	1/24		1/16	2/3	333														
25	25	443/6	443/6	0.16666666666666666	11/24	11/24	Chord	3/4	2	1	1/24		1/16	2/3	334														
25	25	74	74	0.16666666666666666	1/2	1/2	Chord	3/4	2	1	1/24		1/16	2/3	335														
25	25	445/6	445/6	0.16666666666666666	13/24	13/24	Chord	3/4	2	1	1/24		1/16	2/3	336														
25	25	223/3	223/3	0.16666666666666666	7/12	7/12	Chord	3/4	2	1	1/24		1/16	2/3	337														
25	25	149/2	149/2	0.16666666666666666	5/8	5/8	Chord	3/4	2	1	1/24		1/16	2/3	338														
25	25	224/3	224/3	0.16666666666666666	2/3	2/3	Chord	3/4	2	1	1/24		1/16	2/3	339														
25	25	449/6	449/6	0.16666666666666666	17/24	17/24	Chord	3/4	2	1	1/24		1/16	2/3	340														
25	25	72	72	0.0	0	0	Spanner	3/4	3	1	0																		5
25	25	72	72	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	341														5
26	26	75	75	0.75	0	0	Chord	3/4	2	1	3/16		1/8	3/2	342														
26	26	303/4	303/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	343														
26	26	76	76	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	344			articAccentAbove											
26	26	75	75	0.0	0	0	Spanner	3/4	3	1	0																		
26	26	75	75	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	345														
27	27	78	78	0.0	0	0	Spanner	3/4	2	1	0																		6
27	27	78	78	0.16666666666666666	0	0	Chord	3/4	2	1	1/24		1/16	2/3	346										26				6
27	27	469/6	469/6	0.16666666666666666	1/24	1/24	Chord	3/4	2	1	1/24		1/16	2/3	347										26				6
27	27	235/3	235/3	0.16666666666666666	1/12	1/12	Chord	3/4	2	1	1/24		1/16	2/3	348										26				6
27	27	157/2	157/2	0.16666666666666666	1/8	1/8	Chord	3/4	2	1	1/24		1/16	2/3	349										26				6
27	27	236/3	236/3	0.16666666666666666	1/6	1/6	Chord	3/4	2	1	1/24		1/16	2/3	350										26				6
27	27	473/6	473/6	0.16666666666666666	5/24	5/24	Chord	3/4	2	1	1/24		1/16	2/3	351										26				6
27	27	79	79	0.16666666666666666	1/4	1/4	Chord	3/4	2	1	1/24		1/16	2/3	352										26				6
27	27	475/6	475/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	1	1/24		1/16	2/3	353										26				6
27	27	238/3	238/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	1	1/24		1/16	2/3	354										26				6
27	27	159/2	159/2	0.16666666666666666	3/8	3/8	Chord	3/4	2	1	1/24		1/16	2/3	355										26				6
27	27	239/3	239/3	0.16666666666666666	5/12	5/12	Chord	3/4	2	1	1/24		1/16	2/3	356										26				6
27	27	479/6	479/6	0.16666666666666666	11/24	11/24	Chord	3/4	2	1	1/24		1/16	2/3	357										26				6
27	27	80	80	0.16666666666666666	1/2	1/2	Chord	3/4	2	1	1/24		1/16	2/3	358										26				6
27	27	481/6	481/6	0.16666666666666666	13/24	13/24	Chord	3/4	2	1	1/24		1/16	2/3	359										26				6
27	27	241/3	241/3	0.16666666666666666	7/12	7/12	Chord	3/4	2	1	1/24		1/16	2/3	360										26				6
27	27	161/2	161/2	0.16666666666666666	5/8	5/8	Chord	3/4	2	1	1/24		1/16	2/3	361										26				6
27	27	242/3	242/3	0.16666666666666666	2/3	2/3	Chord	3/4	2	1	1/24		1/16	2/3	362										26				6
27	27	485/6	485/6	0.16666666666666666	17/24	17/24	Chord	3/4	2	1	1/24		1/16	2/3	363														6
27	27	78	78	0.0	0	0	Spanner	3/4	3	1	0																	8	
27	27	78	78	2.0	0	0	Chord	3/4	3	1	1/2		1/2	1	364													8	
27	27	80	80	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	365													8	
28	28	167/2	167/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	366	Ich													
28	28	81	81	0.0	0	0	Spanner	3/4	2	1	0																		
28	28	81	81	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	367														
28	28	81	81	0.0	0	0	Spanner	3/4	3	1	0																		
28	28	81	81	0.75	0	0	Chord	3/4	3	1	3/16		1/8	3/2	368														
28	28	327/4	327/4	0.0	3/16	3/16	Dynamic	3/4	3	1	0						pp												
28	28	327/4	327/4	0.25	3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	369										27				
28	28	82	82	2.0	1/4	1/4	Chord	3/4	3	1	1/2		1/2	1	370			articAccentBelow											
29	29	84	84	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	371	musst'													
29	29	171/2	171/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	372	auch													
29	29	86	86	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	373	heu-													
29	29	347/4	347/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	374	-te													
29	29	84	84	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	375										28				
29	29	253/3	253/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	376										28				
29	29	254/3	254/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	377														
29	29	85	85	0.75	1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	378										29				
29	29	343/4	343/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	379														
29	29	86	86	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	380														
29	29	84	84	0.3333333333333333	0	0	Chord	3/4	3	1	1/12		1/8	2/3	381										30				
29	29	253/3	253/3	0.3333333333333333	1/12	1/12	Chord	3/4	3	1	1/12		1/8	2/3	382										30				
29	29	254/3	254/3	0.3333333333333333	1/6	1/6	Chord	3/4	3	1	1/12		1/8	2/3	383														
29	29	85	85	0.75	1/4	1/4	Chord	3/4	3	1	3/16		1/8	3/2	384			articAccentAbove							31				
29	29	343/4	343/4	0.25	7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	385														
29	29	86	86	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	386														
30	30	87	87	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	387	wan-													
30	30	88	88	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	388	-dern													
30	30	179/2	179/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	389	vor-													
30	30	87	87	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	390										32				
30	30	262/3	262/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	391										32				
30	30	263/3	263/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	392														
30	30	88	88	0.75	1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	393										33				
30	30	355/4	355/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	394														
30	30	89	89	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	395														
30	30	87	87	0.3333333333333333	0	0	Chord	3/4	3	1	1/12		1/8	2/3	396										34				
30	30	262/3	262/3	0.3333333333333333	1/12	1/12	Chord	3/4	3	1	1/12		1/8	2/3	397										34				
30	30	263/3	263/3	0.3333333333333333	1/6	1/6	Chord	3/4	3	1	1/12		1/8	2/3	398														
30	30	88	88	0.75	1/4	1/4	Chord	3/4	3	1	3/16		1/8	3/2	399			articAccentAbove							35				
30	30	355/4	355/4	0.25	7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	400														
30	30	89	89	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	401														
31	31	90	90	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	402	-bei													
31	31	183/2	183/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	403	in													
31	31	92	92	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12		1/8	2/3	404	tie-													
31	31	277/3	277/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12		1/8	2/3	405														
31	31	278/3	278/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12		1/8	2/3	406	-fer													
31	31	90	90	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	407										36				
31	31	271/3	271/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	408										36				
31	31	272/3	272/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	409										36				
31	31	91	91	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12		1/8	2/3	410										36				
31	31	274/3	274/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12		1/8	2/3	411										36				
31	31	275/3	275/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12		1/8	2/3	412										36				
31	31	92	92	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12		1/8	2/3	413										36				
31	31	277/3	277/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12		1/8	2/3	414										36				
31	31	278/3	278/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12		1/8	2/3	415														
31	31	90	90	0.3333333333333333	0	0	Chord	3/4	3	1	1/12		1/8	2/3	416										37				
31	31	271/3	271/3	0.3333333333333333	1/12	1/12	Chord	3/4	3	1	1/12		1/8	2/3	417										37				
31	31	272/3	272/3	0.3333333333333333	1/6	1/6	Chord	3/4	3	1	1/12		1/8	2/3	418										37				
31	31	91	91	0.3333333333333333	1/4	1/4	Chord	3/4	3	1	1/12		1/8	2/3	419										37				
31	31	274/3	274/3	0.3333333333333333	1/3	1/3	Chord	3/4	3	1	1/12		1/8	2/3	420										37				
31	31	275/3	275/3	0.3333333333333333	5/12	5/12	Chord	3/4	3	1	1/12		1/8	2/3	421										37				
31	31	92	92	0.3333333333333333	1/2	1/2	Chord	3/4	3	1	1/12		1/8	2/3	422										37				
31	31	277/3	277/3	0.3333333333333333	7/12	7/12	Chord	3/4	3	1	1/12		1/8	2/3	423										37				
31	31	278/3	278/3	0.3333333333333333	2/3	2/3	Chord	3/4	3	1	1/12		1/8	2/3	424														
32	32	93	93	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	425	Nacht,													
32	32	191/2	191/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	426	da													
32	32	93	93	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	427										38				
32	32	280/3	280/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	428										38				
32	32	281/3	281/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	429										38				
32	32	94	94	0.75	1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	430			articAccentBelow							38				
32	32	379/4	379/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	431										38				
32	32	95	95	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	432														
32	32	93	93	0.3333333333333333	0	0	Chord	3/4	3	1	1/12		1/8	2/3	433										39				
32	32	280/3	280/3	0.3333333333333333	1/12	1/12	Chord	3/4	3	1	1/12		1/8	2/3	434										39				
32	32	281/3	281/3	0.3333333333333333	1/6	1/6	Chord	3/4	3	1	1/12		1/8	2/3	435										39				
32	32	94	94	0.75	1/4	1/4	Chord	3/4	3	1	3/16		1/8	3/2	436			articAccentBelow							39				
32	32	379/4	379/4	0.25	7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	437										39				
32	32	95	95	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	438														
33	33	96	96	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	439	hab'													
33	33	195/2	195/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	440	ich													
33	33	98	98	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	441	noch													
33	33	197/2	197/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	442	im													
33	33	96	96	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	443										40				
33	33	289/3	289/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	444										40				
33	33	290/3	290/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	445														
33	33	97	97	0.75	1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	446										41				
33	33	391/4	391/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	447														
33	33	98	98	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	448														
33	33	96	96	0.3333333333333333	0	0	Chord	3/4	3	1	1/12		1/8	2/3	449										42				
33	33	289/3	289/3	0.3333333333333333	1/12	1/12	Chord	3/4	3	1	1/12		1/8	2/3	450										42				
33	33	290/3	290/3	0.3333333333333333	1/6	1/6	Chord	3/4	3	1	1/12		1/8	2/3	451														
33	33	97	97	0.75	1/4	1/4	Chord	3/4	3	1	3/16		1/8	3/2	452			articAccentAbove							43				
33	33	391/4	391/4	0.25	7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	453														
33	33	98	98	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	454														
34	34	99	99	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	455	Dun-													
34	34	100	100	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	456	-kel													
34	34	203/2	203/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	457	die													
34	34	99	99	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	458										44				
34	34	298/3	298/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	459										44				
34	34	299/3	299/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	460														
34	34	100	100	0.75	1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	461										45				
34	34	403/4	403/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	462														
34	34	101	101	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	463														
34	34	99	99	0.3333333333333333	0	0	Chord	3/4	3	1	1/12		1/8	2/3	464										46				
34	34	298/3	298/3	0.3333333333333333	1/12	1/12	Chord	3/4	3	1	1/12		1/8	2/3	465										46				
34	34	299/3	299/3	0.3333333333333333	1/6	1/6	Chord	3/4	3	1	1/12		1/8	2/3	466														
34	34	100	100	0.75	1/4	1/4	Chord	3/4	3	1	3/16		1/8	3/2	467			articAccentAbove							47				
34	34	403/4	403/4	0.25	7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	468														
34	34	101	101	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	469														
35	35	102	102	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	470	Au-													
35	35	207/2	207/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	471	-gen													
35	35	104	104	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12		1/8	2/3	472	zu-													
35	35	313/3	313/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12		1/8	2/3	473														
35	35	314/3	314/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12		1/8	2/3	474	-ge-													
35	35	102	102	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	475										48				
35	35	307/3	307/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	476										48				
35	35	308/3	308/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	477										48				
35	35	103	103	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12		1/8	2/3	478										48				
35	35	310/3	310/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12		1/8	2/3	479										48				
35	35	311/3	311/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12		1/8	2/3	480										48				
35	35	104	104	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12		1/8	2/3	481										48				
35	35	313/3	313/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12		1/8	2/3	482										48				
35	35	314/3	314/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12		1/8	2/3	483														
35	35	102	102	0.3333333333333333	0	0	Chord	3/4	3	1	1/12		1/8	2/3	484										49				
35	35	307/3	307/3	0.3333333333333333	1/12	1/12	Chord	3/4	3	1	1/12		1/8	2/3	485										49				
35	35	308/3	308/3	0.3333333333333333	1/6	1/6	Chord	3/4	3	1	1/12		1/8	2/3	486										49				
35	35	103	103	0.3333333333333333	1/4	1/4	Chord	3/4	3	1	1/12		1/8	2/3	487										49				
35	35	310/3	310/3	0.3333333333333333	1/3	1/3	Chord	3/4	3	1	1/12		1/8	2/3	488										49				
35	35	311/3	311/3	0.3333333333333333	5/12	5/12	Chord	3/4	3	1	1/12		1/8	2/3	489										49				
35	35	104	104	0.3333333333333333	1/2	1/2	Chord	3/4	3	1	1/12		1/8	2/3	490										49				
35	35	313/3	313/3	0.3333333333333333	7/12	7/12	Chord	3/4	3	1	1/12		1/8	2/3	491										49				
35	35	314/3	314/3	0.3333333333333333	2/3	2/3	Chord	3/4	3	1	1/12		1/8	2/3	492														
36	36	105	105	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	493	-macht.													
36	36	215/2	215/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	494	Und													
36	36	105	105	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	495										50				
36	36	316/3	316/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	496										50				
36	36	317/3	317/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	497										50				
36	36	106	106	0.75	1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	498										50				
