mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	harmony_layer	label	regex_match
21	21	82	2.0	1/2	1/2	4/4	1	1	0	V(64)/III	dcml
22	22	84	2.0	0	0	4/4	1	1	0	IV/III	dcml
22	22	86	1.0	1/2	1/2	4/4	1	1	0	V(64)/III	dcml
22	22	87	1.0	3/4	3/4	4/4	1	1	0	V/III	dcml
23	23	88	4.0	0	0	4/4	1	1	0	III\\	dcml
24	24	92	2.0	0	0	4/4	1	1	0	VI6	dcml
24	24	94	1.0	1/2	1/2	4/4	1	1	0	V(64)/v	dcml
24	24	95	1.0	3/4	3/4	4/4	1	1	0	V/v	dcml
25	25	96	4.0	0	0	4/4	1	1	0	v	dcml
26	26	100	4.0	0	0	4/4	1	1	0	V43/v	dcml
27	27	104	4.0	0	0	4/4	1	1	0	viio65/v	dcml
28	28	108	2.0	0	0	4/4	1	1	0	v6	dcml
28	28	110	2.0	1/2	1/2	4/4	1	1	0	V65	dcml
29	29	112	1.0	0	0	4/4	1	1	0	V43	dcml
29	29	113	1.0	1/4	1/4	4/4	1	1	0	viio	dcml
29	29	114	1.0	1/2	1/2	4/4	1	1	0	V6	dcml
29	29	115	1.0	3/4	3/4	4/4	1	1	0	viio	dcml
30	30	116	1.0	0	0	4/4	1	1	0	i	dcml
30	30	117	1.0	1/4	1/4	4/4	1	1	0	V43	dcml
30	30	118	1.0	1/2	1/2	4/4	1	1	0	i6	dcml
30	30	119	1.0	3/4	3/4	4/4	1	1	0	V65(b9)/iv	dcml
31	31	120	3.0	0	0	4/4	1	1	0	iv	dcml
31	31	123	1.0	3/4	3/4	4/4	1	1	0	iio65	dcml
32	32	124	1.0	0	0	4/4	1	1	0	V(b94)	dcml
32	32	125	3.0	1/4	1/4	4/4	1	1	0	V(64)	dcml
33	33	128	1.0	0	0	4/4	1	1	0	V7(b9)	dcml
33	33	129	2.0	1/4	1/4	4/4	1	1	0	V7	dcml
33	33	131	1.0	3/4	3/4	4/4	1	1	0	V7	dcml
34	34	132	3.0	0	0	4/4	1	1	0	viio2	dcml
34	34	135	1.0	3/4	3/4	4/4	1	1	0	viio65	dcml
35	35	136	3.0	0	0	4/4	1	1	0	iio6(9)	dcml
35	35	139	5.0	3/4	3/4	4/4	1	1	0	iio65	dcml
37	37	144	3.0	0	0	4/4	1	1	0	viio43(+4)	dcml
37	37	147	1.0	3/4	3/4	4/4	1	1	0	iio65	dcml
38	38	148	2.0	0	0	4/4	1	1	0	iio6	dcml
38	38	150	1.0	1/2	1/2	4/4	1	1	0	iio	dcml
38	38	151	1.0	3/4	3/4	4/4	1	1	0	VI6	dcml
39	39	152	3.0	0	0	4/4	1	1	0	viio7	dcml
39	39	155	1.0	3/4	3/4	4/4	1	1	0	viio7	dcml
40	40	156	1.0	0	0	4/4	1	1	0	i	dcml
40	40	157	1.0	1/4	1/4	4/4	1	1	0	V43	dcml
40	40	158	1.0	1/2	1/2	4/4	1	1	0	i6	dcml
40	40	159	1.0	3/4	3/4	4/4	1	1	0	V65(b9)/iv	dcml
41	41	160	3.0	0	0	4/4	1	1	0	iv	dcml
41	41	163	1.0	3/4	3/4	4/4	1	1	0	iio65	dcml
42	42	164	1.0	0	0	4/4	1	1	0	V(b94)	dcml
42	42	165	3.0	1/4	1/4	4/4	1	1	0	V(64)	dcml
43	43	168	4.0	0	0	4/4	1	1	0	V7	dcml
44	44	172	8.0	0	0	4/4	1	1	0	i\\	dcml
46	46	180	2.0	0	0	4/4	1	1	0	.VI.IV6	dcml
46	46	182	1.0	1/2	1/2	4/4	1	1	0	V(64)	dcml
46	46	183	1.0	3/4	3/4	4/4	1	1	0	V7	dcml
47	47	184	4.0	0	0	4/4	1	1	0	I\\	dcml
48	48	188	1.5	0	0	4/4	1	1	0	I(4)	dcml
48	48	379/2	0.5	3/8	3/8	4/4	1	1	0	I	dcml
48	48	190	2.0	1/2	1/2	4/4	1	1	0	I(9)	dcml
49	49	192	8.0	0	0	4/4	1	1	0	V43	dcml
51	51	200	4.0	0	0	4/4	1	1	0	I6	dcml
52	52	204	8.0	0	0	4/4	1	1	0	viio65/ii	dcml
54	54	212	1.0	0	0	4/4	1	1	0	ii	dcml
54	54	213	1.0	1/4	1/4	4/4	1	1	0	ivo7	dcml
54	54	214	2.0	1/2	1/2	4/4	1	1	0	V7	dcml
55	55	216	4.0	0	0	4/4	1	1	0	V6/vi	dcml
56	56	220	8.0	0	0	4/4	1	1	0	viio65/ii	dcml
58	58	228	1.0	0	0	4/4	1	1	0	ii	dcml
58	58	229	1.0	1/4	1/4	4/4	1	1	0	ivo7	dcml
58	58	230	1.0	1/2	1/2	4/4	1	1	0	V7	dcml
58	58	231	1.0	3/4	3/4	4/4	1	1	0	V7(+13)	dcml
59	59	232	4.0	0	0	4/4	1	1	0	I\\	dcml
60	60	236	2.0	0	0	4/4	1	1	0	.i.V65	dcml
60	60	238	2.0	1/2	1/2	4/4	1	1	0	iio2(+4)	dcml
61	61	240	1.0	0	0	4/4	1	1	0	iio43	dcml
61	61	241	5.0	1/4	1/4	4/4	1	1	0	V7	dcml
62	62	246	2.0	1/2	1/2	4/4	1	1	0	iio43	dcml
63	63	248	2.0	0	0	4/4	1	1	0	V65(64)	dcml
63	63	250	6.0	1/2	1/2	4/4	1	1	0	V65	dcml
65	65	256	4.0	0	0	4/4	1	1	0	i	dcml
66	66	260	1.0	0	0	4/4	1	1	0	iv7	dcml
66	66	261	2.0	1/4	1/4	4/4	1	1	0	iio6	dcml
66	66	263	1.0	3/4	3/4	4/4	1	1	0	iv6	dcml
67	67	264	1.0	0	0	4/4	1	1	0	V6	dcml
67	67	265	1.0	1/4	1/4	4/4	1	1	0	V2	dcml
67	67	266	1.0	1/2	1/2	4/4	1	1	0	i6	dcml
67	67	267	1.0	3/4	3/4	4/4	1	1	0	V7	dcml
68	68	268	8.0	0	0	4/4	1	1	0	i\\	dcml
70	70	276	1.0	0	0	4/4	1	1	0	iv7(9)	dcml
70	70	277	2.0	1/4	1/4	4/4	1	1	0	iio6	dcml
70	70	279	1.0	3/4	3/4	4/4	1	1	0	iio43	dcml
71	71	280	1.0	0	0	4/4	1	1	0	V	dcml
71	71	281	1.0	1/4	1/4	4/4	1	1	0	V2	dcml
71	71	282	1.0	1/2	1/2	4/4	1	1	0	i6	dcml
71	71	283	1.0	3/4	3/4	4/4	1	1	0	V7	dcml
72	72	284	4.0	0	0	4/4	1	1	0	i\\	dcml
73	73	288	4.0	0	0	4/4	1	1	0	#viio7	dcml
74	74	292	4.0	0	0	4/4	1	1	0	i	dcml
75	75	296	4.0	0	0	4/4	1	1	0	viio	dcml
76	76	300	3.0	0	0	4/4	1	1	0	i	dcml
76	76	303	1.0	3/4	3/4	4/4	1	1	0	V64	dcml
77	77	304	2.0	0	0	4/4	1	1	0	i6	dcml
77	77	306	2.0	1/2	1/2	4/4	1	1	0	V6/III	dcml
78	78	308	2.0	0	0	4/4	1	1	0	IV6/III	dcml
78	78	310	2.0	1/2	1/2	4/4	1	1	0	I64/III	dcml
79	79	312	2.0	0	0	4/4	1	1	0	IV/III	dcml
79	79	314	1.0	1/2	1/2	4/4	1	1	0	V(64)/III	dcml
79	79	315	1.0	3/4	3/4	4/4	1	1	0	V/III	dcml
80	80	316	4.0	0	0	4/4	1	1	0	III\\	dcml
81	81	320	2.0	0	0	4/4	1	1	0	VI6	dcml
81	81	322	1.0	1/2	1/2	4/4	1	1	0	V(64)/v	dcml
81	81	323	1.0	3/4	3/4	4/4	1	1	0	V/v	dcml
82	82	324	5.0	0	0	4/4	1	1	0	v\\	dcml
83	83	329	3.0	1/4	1/4	4/4	1	1	0	V43/v	dcml
84	84	332	4.0	0	0	4/4	1	1	0	#viio65/v	dcml
85	85	336	2.0	0	0	4/4	1	1	0	i6/v	dcml
85	85	338	2.0	1/2	1/2	4/4	1	1	0	V65	dcml
86	86	340	1.0	0	0	4/4	1	1	0	V43	dcml
86	86	341	4.0	1/4	1/4	4/4	1	1	0	viio7	dcml
87	87	345	1.0	1/4	1/4	4/4	1	1	0	V43	dcml
87	87	346	1.0	1/2	1/2	4/4	1	1	0	i6	dcml
87	87	347	1.0	3/4	3/4	4/4	1	1	0	V65(b9)/iv	dcml
88	88	348	3.0	0	0	4/4	1	1	0	iv	dcml
88	88	351	1.0	3/4	3/4	4/4	1	1	0	iio65	dcml
89	89	352	1.0	0	0	4/4	1	1	0	V(4)	dcml
89	89	353	3.0	1/4	1/4	4/4	1	1	0	V(64)	dcml
90	90	356	1.0	0	0	4/4	1	1	0	V7(b9)	dcml
90	90	357	3.0	1/4	1/4	4/4	1	1	0	V7	dcml
91	91	360	3.0	0	0	4/4	1	1	0	#viio2	dcml
91	91	363	1.0	3/4	3/4	4/4	1	1	0	#viio65	dcml
92	92	364	1.0	0	0	4/4	1	1	0	#viio43	dcml
92	92	365	3.0	1/4	1/4	4/4	1	1	0	iio7	dcml
93	93	368	1.0	0	0	4/4	1	1	0	iio6(#7)	dcml
93	93	369	2.0	1/4	1/4	4/4	1	1	0	iio6	dcml
93	93	371	1.0	3/4	3/4	4/4	1	1	0	iio65	dcml
94	94	372	4.0	0	0	4/4	1	1	0	#viio43	dcml
95	95	376	2.0	0	0	4/4	1	1	0	iio6	dcml
95	95	378	1.0	1/2	1/2	4/4	1	1	0	iio	dcml
95	95	379	1.0	3/4	3/4	4/4	1	1	0	VI6	dcml
96	96	380	4.0	0	0	4/4	1	1	0	#viio7	dcml
97	97	384	1.0	0	0	4/4	1	1	0	i	dcml
97	97	385	1.0	1/4	1/4	4/4	1	1	0	V43	dcml
97	97	386	1.0	1/2	1/2	4/4	1	1	0	i6	dcml
97	97	387	1.0	3/4	3/4	4/4	1	1	0	V65(b9)/iv	dcml
98	98	388	3.0	0	0	4/4	1	1	0	iv	dcml
98	98	391	1.0	3/4	3/4	4/4	1	1	0	iio65	dcml
99	99	392	1.0	0	0	4/4	1	1	0	V(4)	dcml
99	99	393	3.0	1/4	1/4	4/4	1	1	0	V(64)	dcml
100	100	396	1.0	0	0	4/4	1	1	0	V7(b9)	dcml
100	100	397	3.0	1/4	1/4	4/4	1	1	0	V7	dcml
101	101	400	4.0	0	0	4/4	1	1	0	#viio2	dcml
102	102	404	1.0	0	0	4/4	1	1	0	V7	dcml
102	102	405	1.0	1/4	1/4	4/4	1	1	0	V7(b9)	dcml
102	102	406	1.0	1/2	1/2	4/4	1	1	0	V(64)	dcml
102	102	407	1.0	3/4	3/4	4/4	1	1	0	V7	dcml
103	103	408	28.0	0	0	4/4	1	1	0	i\\	dcml
